product_id,store_id,featured,product_name,unit,sales,cost_price,sell_price1,sell_price2,sell_price3,stock,stock_min,sold
BR1434,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,dop drat dalam 1/2,pcs,null,1000,3000,3000,3000,99997,20,3
 BR1179 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tee 4'' D,pcs,null,33546,48000,48000,48000,46,10,4
 BR1177 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tee 3'' D,pcs,null,19654,31000,31000,31000,122,10,14
 BR0602 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni 4'' D,pcs,null,25495,39000,39000,39000,56,5,15
 BR0938 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Rucika 3/4 Aw,btg,null,28652,39000,39000,35000,166,5,9
 BR0933 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Rucika 1 Aw,btg,null,39230,51000,51000,48000,61,5,5
 BR0941 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Rucika 4 D,btg,null,150211,170000,170000,164000,52,5,10
 BR0934 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Rucika 2 Aw,btg,null,82500,108000,108000,98000,2,2,1
 BR0946 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Starion 3 D,btg,null,58000,72000,72000,67000,9,5,7
 BR1172 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Taslem 1'',pcs,null,3250,7000,7000,5000,90,5,21
 BR0131 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Cangkul std Biasa,pcs,null,23500,45000,45000,45000,3,3,3
 BR0468 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,gagang cangkul,bh,null,8500,12000,12000,11000,23,8,5
 BR0114 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Blencong,pcs,null,75000,85000,85000,80000,4,2,1
 BR0895 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Palu Godem 4Lb ,pcs,null,32000,65000,65000,65000,5,3,2
 BR0915 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pengki Ijo,pcs,null,8500,12000,12000,12000,114,12,3
 BR0848 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pahat Beton 15Cm 8',pcs,null,16250,28000,28000,28000,21,3,5
BR1385,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pensil tukang,pcs,null,1500,3000,3000,3000,1105,22,1
BR1355,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Amplas meter 180,meter,null,4500,6000,6000,6000,48,20,2
 BR0582 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kawat Ayak Ijo 1Cm,mtr,null,6500,15000,15000,12000,99,20,7.5
 BR0541 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Jet Sower Fleksibel Soligen Crom,pcs,null,80000,115000,115000,115000,3,4,1
BR1398,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,paku beton 2cm dus 1in,dus,null,35000,50000,50000,50000,7,4,2
 BR0010 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Amplas Meter,mtr,null,4500,6000,6000,5000,226.165,20,16
 BR1204 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tinbet 40Kg/Perekat Hebel,sak,null,42000,65000,65000,65000,51,15,36
 BR0460 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Flug/Dop  Drat,pcs,null,3000,3000,3000,3000,99999982,15,14
 BR0851 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pahat Kayu 1/2'',pcs,null,19000,30000,30000,30000,5,3,1
BR1370,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,closet jongkok orta biru,pcs,null,95000,120000,120000,110000,9,3,6
 BR0043 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Asbes Elephan 1,80",lmbr,null,51600,59000,62000,57000,44,10,25
 BR0211 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat envi black dop 9000 kecil,klg,null,11500,15000,15000,14000,15,1,1
 BR1091 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok Drat Dalam 1/2'' Biasa,pcs,null,1736,4000,4000,4000,275,5,15
 BR0101 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Besi 10 KECIL,btg,null,48840,55000,56000,54000,99999955,30,30
 BR0009 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Amplas Lembar/Duco,lmbr,null,1450,6000,6000,4000,99999960,2,24
 BR0571 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Karung,pcs,null,750,1300,1300,1000,1790,100,215
 BR0597 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni 1/2'' AW,pcs,null,1973,4000,4000,4000,663,15,102
 BR0730 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Lem Isarplas Odol,pcs,null,6750,10000,10000,10000,118,20,35
 BR0610 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni Drat Dalam Biasa 1/2'',pcs,null,3000,5000,5000,5000,99999981,10,7
 BR0634 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Klem Pvc 1/2',pcs,null,1000,1500,1500,1500,457,10,61
 BR0664 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran Cabang Pvc Soligen,bh,null,40000,55000,55000,55000,31,5,3
 BR0067 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Bak Cat Supra Elastis,pcs,null,3541,8000,8000,7000,23,10,11
BR1281,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,slot pvc,pcs,null,2000,5000,5000,5000,1999997,2,2
 BR0796 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,mata gerinda potong kramik diamon/dsk,pcs,null,15000,40000,40000,40000,21,3,3
 BR1223 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tutup Talang Kotak,pcs,null,4000,5000,5000,5000,345,10,2
 BR0886 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Seng/Paku Payung 3'',kg,null,28461,35000,35000,35000,9999999,20,4.6
 BR0643 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Klem kabel S10 ,pak,null,6500,10000,10000,10000,38,10,4
 BR1084 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok 2'',pcs,null,3300,7000,7000,7000,34,10,1
 BR0398 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Engsel Tebel 3 in,psg,null,9583,19000,19000,16000,125,12,5
 BR0443 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Flok Sok 3X2 1/2 D,pcs,null,7579,15000,15000,15000,42,15,2
 BR1085 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok 2 1/2'',pcs,null,5000,9000,9000,9000,14,10,1
BR1478,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,STOP KRAN 3/4 KUNINGAN,BH,null,47500,65000,65000,65000,12,2,0
 BR0471 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gantungan Talang Kotak,bh,null,4500,6000,6000,6000,235,10,5
 BR0093 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Baut Gipsun 5 Cm,dus,null,36500,60000,60000,55000,6,1,2
 BR0836 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Operpal Gembok Kecil 2' Yozuri Super,pcs,null,5000,5000,5000,5000,36,5,1
 BR0679 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kuas 5'' Biasa,pcs,null,7500,15000,15000,15000,24,12,0
 BR0585 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Kawat Las 2,0",kg,null,38500,40000,40000,40000,20,2,0
 BR0899 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Palu Karet 1 Bsar 24C,pcs,null,15833,35000,35000,35000,12,3,2
 BR0790 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor Sok Pendek,pc,null,6000,10000,10000,10000,55,10,1
 BR0833 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Oker putih,pak,null,7000,15000,15000,13000,20,5,8
 BR0477 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gembok Pd 40Mm,pcs,null,18000,30000,30000,30000,22,3,4
 BR0677 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran Taman pvc Malvin,bh,null,11250,18000,18000,18000,60,5,12
 BR0834 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Operpal Exito Type 300,pcs,null,8000,10000,10000,10000,13,5,4
 BR0034 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,aquaprof 062 4kg,galon,null,206000,220000,220000,220000,11,3,1
 BR0935 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Rucika 2 1/2 D,btg,null,71987,88000,88000,85000,29,5,2
 BR0368 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dobel Nepel Besi 1/2'',pcs,null,8500,12000,12000,12000,20,5,1
 BR0351 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Corong Talang Kotak,pcs,null,12000,15000,15000,15000,62,5,1
 BR1111 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok Talang Kotak,pcs,null,4000,5000,5000,5000,87,5,1
BR0270,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,raskam kayu kecil,pcs,null,25000,35000,35000,35000,99999991,1,10
 BR0876 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Beton 2Cm Hitam ,dus,null,10000,15000,15000,15000,99999992,1,7
 BR0562 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tali Ties 20Cm,pak,null,12000,20000,20000,20000,99999992,1,6
 BR0871 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,paku beton 4cm ecer,pcs,null,300,400,400,400,99999893,1,72
 BR0362 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dinabol 12X5Cm,pcs,null,2500,4000,4000,4000,99999993,50,4
 BR1008 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sarung Tangan Biasa,psg,null,1916,4000,4000,4000,355,24,5
 BR0749 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Loster Minimales,pc,null,9500,15000,15000,13000,99999959,20,42
 BR1249 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,glasblok diamon,pcs,null,20800,25000,25000,24000,81,20,44
 BR0970 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,RENG Baja R45 Tbel,btg,null,26000,38000,38000,38000,401,30,98
 BR0772 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor Beton  10Mm,pc,null,12500,25000,25000,25000,18,5,2
 BR0445 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Flok Sok 4X3 D,pcs,null,14281,21000,21000,21000,60,15,1
 BR1023 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Selang Fleksibel 60Cm,bh,null,20000,45000,45000,45000,4,3,2
 BR0361 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dinabol 10X6Cm,pcs,null,2500,4000,4000,4000,99999943,50,18
 BR0106 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Besi 8 KECIL,btg,null,27000,35000,36000,34000,99999944,30,49
 BR1140 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Stop Kontak IB,pcs,null,12571,17000,17000,17000,30,5,11
 BR0065 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Baja Ringan C 0,75 B",btg,null,67500,82000,82000,79000,101,20,196
 BR0518 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Hebel 7Cm Ecer,pcs,null,3900,6500,6500,6500,99999970,1,98
 BR0123 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Bonet 60Cm,mtr,null,6500,9000,9000,8000,179,50,29
 BR0674 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran T Sower Besi,bh,null,29000,45000,45000,45000,6,5,4
 BR0583 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kawat Ayam Bungkus Pipa,rol,null,35000,55000,55000,55000,9,2,1
 BR0644 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Klem S8,pak,null,3000,8000,8000,8000,31,10,11
BR0267,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,rante,meter,null,17000,25000,25000,25000,31,5,2
 BR1015 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sekrap Pcv Sedeng 7',pcs,null,2500,4000,4000,4000,-6,3,20
 BR1201 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tiang Jadi 3M B8,btg,null,45000,55000,55000,55000,26,15,72
 BR1065 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Silen Botol hitam,pcs,null,22000,30000,30000,30000,28,5,3
 BR0469 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gantungan Burung B,pcs,null,2000,3000,3000,3000,49,10,12
 BR0666 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran Cebol,bh,null,11000,15000,15000,15000,12,5,3
 BR0360 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dinabol 10X5Cm,pcs,null,1700,3000,3000,3000,99999975,50,33
 BR0682 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kuas Bagus Yozuri 2'',pcs,null,5800,10000,10000,10000,15,12,29
 BR0925 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Listrik Biasa 4M,btg,null,6000,13000,13000,9000,3,20,57
 BR1176 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tee 2'' D,pcs,null,7600,12000,12000,12000,140,10,22
 BR0885 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Seng/Paku Payung 2'',kg,null,28461,35000,35000,35000,11,8,4.7
 BR0620 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kicenying 2 BCP 75X40,pcs,null,105000,130000,130000,125000,5,5,3
 BR0403 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Engsel Tipis siyota 3'',psg,null,7083,13000,13000,10000,149,12,13
 BR1101 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok Drat Luar 1/2'',pcs,null,1400,5000,5000,5000,361,5,7
 BR1087 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok 3'' D,pcs,null,8000,12000,12000,12000,99,15,2
 BR0999 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Saklar 2 IB ,pcs,null,15688,21000,21000,20000,47,8,4
 BR0098 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Baut Rufing 7Cm,pcs,null,500,900,900,750,99998875,2,1180
 BR0089 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,baut gipsun dus,dus,null,36500,50000,50000,45000,108,10,12
 BR0865 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Beton 5Cm Merabu,dus,null,35000,50000,50000,45000,2.5,4,4
 BR0551 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Kabel Eterna 3X2,5  /M",mtr,null,17800,22000,19000,19000,48,20,2
 BR0789 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor Sok Panjang,pc,null,4000,15000,15000,15000,236,10,3
 BR0601 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni 3/4'' AW,pcs,null,2525,5000,5000,5000,115,15,25
 BR1238 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,wd potong,pcs,null,2650,4000,4000,3500,38,20,168
 BR0455 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Flok Sok 2 X 1 1/2 D,pcs,null,5000,7000,7000,6000,12,5,1
 BR1068 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Siltif Air,pcs,null,135000,3000,3000,3000,99999932,20,41
 BR1007 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,dempul Sanpolak 1/4,pcs,null,17500,22000,22000,22000,22,3,2
 BR0001 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,acian a plus,sak,null,50960,70000,70000,60000,10,5,23
 BR0084 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Baut Baja 8X19 Tas,pcs,null,145,200,200,175,9999987507,10,9658
 BR1035 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Semen Ecer ,kg,null,1400,2000,2000,2000,99999237,1,401.5
 BR0981 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Ring Besi  8X12 6 Ful ,pcs,null,1100,1450,1450,1300,790,200,1660
 BR0366 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dinabol 8X7Cm,pcs,null,1400,3000,3000,3000,99999963,50,33
 BR0729 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Lem Isarpas Kaleng,klg,null,50000,65000,65000,65000,8,4,10
 BR0905 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pasir ayak / roda 1/4kbik,roda,null,68000,115000,115000,115000,99999925.5,1,48
 BR0359 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dexston Odol,pcs,null,13750,17000,17000,15000,34,5,13
 BR0480 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gembok Pj 40Mm,pcs,null,20000,35000,35000,35000,6,3,3
BR1315,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,isolasi listrik,pcs,null,6500,10000,10000,8000,63,5,21
 BR1003 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Saklar 1 IB,pcs,null,11541,17000,17000,17000,31,6,4
 BR1159 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tang potong buaya,pcs,null,28000,35000,35000,35000,9,3,1
 BR0928 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Rucika 1/2  Aw,btg,null,21150,27000,27000,26000,96,20,29
 BR0907 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pasir kantong kresek,kantong,null,5000,5000,5000,5000,99999980,1,10
 BR0754 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mangko Bulat,pc,null,600,3000,3000,3000,94,15,13
 BR0973 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Reng Kayu 3X4,btg,null,17000,25000,25000,22000,99999946,20,35
 BR0543 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Jet Sower Soligen Putih,pcs,null,70000,95000,95000,95000,12,5,3
 BR0820 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,MU 380,sak,null,100000,110000,110000,105000,16,5,27
 BR0594 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni 1 1/2'' D,pcs,null,3394,7000,7000,7000,124,15,4
 BR1209 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tiner Inpala 1Kg,kleng,null,35500,39000,39000,39000,27,5,23
 BR0647 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kramik 30X30 Putih,dus,null,38000,45000,45000,41000,99999910,20,24
 BR0417 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Fiber Gelombang 3,00 O,6",lmbr,null,78300,105000,105000,96000,32,5,4
 BR0099 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,benang,pcs,null,1500,3500,3500,3000,360,50,62
 BR0649 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kramik Dinding 20X25,dus,null,45000,60000,60000,60000,99999996,20,2
 BR1092 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok Drat Dalam 1/2 Kuningan,pcs,null,9500,12000,12000,12000,14,5,3
 BR0176 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian 755 1kg,klg,null,71225,78000,78000,78000,4,4,4
 BR0575 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kaso 5X7 Miranti,btg,null,42000,57000,57000,56000,22,5,31
BR1354,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Amplas meter 80,meter,null,4500,6000,6000,6000,44,20,6
 BR0545 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Kabel Eterna 2X1,5 /M",mtr,null,9500,12000,10800,10800,248,100,294
 BR0070 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Bambu ,btg,null,8500,15000,15000,11000,99999740,50,113
 BR1120 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Spandek Pasir 4M,lmbr,null,148000,212000,220000,200000,16,2,27
 BR0859 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku 4Cm,kg,null,13300,24000,24000,20000,55.78,3,10.76
 BR0857 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku 10Cm,kg,null,12500,20000,20000,17000,68.9,25,18.1
 BR1119 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Spandek Tranfaran 6 M,lmbr,null,678000,810000,810000,750000,9,2,0
 BR0381 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dop  Polos 4',pcs,null,8500,11000,11000,11000,13,10,5
 BR1122 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Spandek Pasir 6M,lmbr,null,228000,318000,330000,300000,5,5,35
BR1408,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,nok genteng metal merah,lbr,null,11000,22000,22000,18000,35,10,0
 BR0483 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Genteng Metal,lmbr,null,20500,35000,35000,29000,103,20,60
 BR0463 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Futklep jantung Pvc 1'' ,pcs,null,12000,25000,25000,25000,13,3,2
 BR0487 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gergaji Besi Biasa Atas Bawah,pcs,null,7500,12000,12000,12000,25,5,3
 BR0517 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Hebel 7,5Cm",kbk,null,440000,500000,590000,480000,99999977.5,10,51
BR1283,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,hendel pintu kamar mandi malvin,pcs,null,65000,85000,85000,85000,4,2,1
 BR1208 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tiner Btol Aqua,btl,null,7000,10000,10000,10000,62,10,8
 BR0514 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Hak Angin Biasa/Psg,psg,null,8500,15000,15000,15000,16,5,8
BR0266,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,linggis besar 19mm,pcs,null,45000,70000,70000,70000,8,2,2
 BR0402 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Engsel Tipis 2Lobabg,psg,null,2500,5000,5000,2000,99999980,12,26
 BR0793 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,mata gerinda bos kering gerigi,pcs,null,55000,75000,75000,75000,19,3,2
 BR0685 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kuas Bagus Yozuri 4'',pcs,null,15000,20000,20000,20000,88,12,14
 BR0092 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Baut Gipsun 4 Cm Ecer,pcs,null,190,200,200,200,99999658,1,177
 BR0592 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kawat Tali,kg,null,14000,20000,20000,20000,37.5,30,97.5
 BR0887 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Triplek 2Cm 1Kg,kg,null,21500,48000,48000,48000,29.38,2,4.37
 BR0324 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 931 5kg,kaleng,null,143000,159000,159000,158000,3,3,1
 BR0728 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Lem G/Lem Korea,dus,null,4500,7000,7000,7000,22,12,10
 BR1049 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Serat Fiber/Serabut,lmbr,null,1000,2000,2000,2000,99999890,30,82
 BR0681 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kuas Bagus Yozuri 1'1/2,pcs,null,4375,7000,7000,7000,35,12,10
 BR0891 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Palu malvin Kecil 8 oz,pcs,null,25000,45000,45000,45000,53,3,1
BR0265,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,papan cor,lmbar,null,11500,16000,16000,16000,99999734,50,199
 BR0332 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 944 5kg,kaleng,null,143000,159000,159000,158000,2,3,1
 BR0232 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat yoko hitam sb 1kg,klg,null,51522,58000,58000,56000,17,4,6
BR1455,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,fiber pager tranfaran,mtr,null,19500,30000,30000,30000,250,20,5
 BR0672 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran Taman Pvc Soligen,bh,null,19500,28000,28000,28000,27,5,9
 BR0100 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Besi 10 Ful Msi,btg,null,56000,68000,69000,67000,99999793,30,114
 BR1173 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Taslem 2'',pcs,null,6000,13000,13000,11000,38,5,2
 BR0949 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Plamir Matek 4Kg,glon,null,54000,60000,60000,56000,1,5,10
 BR1037 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Semen Putih ecer,kg,null,3000,3000,3000,3000,99999905.3,1,60.7
 BR1188 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tee drat 1/2 biasa,pcs,null,3236,6000,6000,6000,151,20,3
 BR0939 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Rucika 3 D,btg,null,95509,110000,110000,105000,108,5,33
 BR0600 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni 3'' D,pcs,null,12866,18000,18000,18000,193,15,37
 BR0977 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Ring Besi 10X15 6Ful,pcs,null,1400,1800,1800,1700,388,200,350
 BR0819 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mil Karung 15Kg,karung,null,8500,16000,16000,16000,122,15,94
 BR1131 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Split / Roda 1/4kbik,roda,null,52500,95000,95000,95000,99999981,10,19
 BR0906 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pasir ayak / kubik,kubik,null,270000,370000,420000,300000,99999905.3,1,71
 BR1034 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Semen Dinamik 50Kg,sak,null,64485,70500,72500,69000,83,20,311
 BR1073 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Slot 2',pcs,null,3750,8000,8000,8000,68,10,8
 BR1036 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,semen padang 40kg,sak,null,42000,48000,50000,46000,211,30,528
